time_start_time_trial,time_end_time_trial,rotation,chart_type,log_error,totalSequence,arc_angle_area,judged_true,ans_percentage_diff,opposite_ans,ans_trial,postID,correct_ans,time_diff_time_trial
1440181295033,,353.4430142585188,Area Chart,-3,17,,0,0,33,67,idlyiq3t,67,
1440181287542,1440181295033,263.2795719243586,Area Chart,-3,16,,0,0,86,14,idlyiq3t,14,7491
1440182040006,1440182098737,94.00329577736557,Arc-Length Chart,5.810571634741147,55,,-56,-0.717948717948718,22,22,idlyiq3t,78,58731
1440181299803,1440181305312,252.65333781950176,Area Chart,1.6438561897747246,18,,3,0.2727272727272727,89,14,idlyiq3t,11,5509
1440182127315,1440182142832,10.645724292844534,Area Chart,3.0223678130284544,57,,8,0.25,68,40,idlyiq3t,32,15517
1440182098753,1440182127315,297.6048362720758,Donut Chart,-3,56,,0,0,60,40,idlyiq3t,40,28562
1440181976918,1440181992813,327.8923413064331,Donut Chart,4.467605550082998,51,,-22,-0.3548387096774194,38,40,idlyiq3t,62,15895
1440181967392,1440181976918,221.69074877165258,Pie Angle Chart,1.6438561897747246,50,,3,0.08108108108108109,63,40,idlyiq3t,37,9526
1440182008974,1440182016821,286.44631845876575,Pie Angle Chart,1.6438561897747246,53,,-3,-0.058823529411764705,49,48,idlyiq3t,51,7847
1440181992814,1440182008973,302.9263835493475,Area Chart,2.357552004618084,52,,5,0.3333333333333333,85,20,idlyiq3t,15,16159
1440181305327,1440181320511,321.9056001584977,Donut Chart,1.6438561897747246,19,,3,0.6,95,8,idlyiq3t,5,15184
1440182016824,1440182040004,55.293129310011864,Arc-Length Chart,6.152284842306582,54,,-71,-0.8255813953488372,14,15,idlyiq3t,86,23180
1440181503022,1440181521407,172.45630315504968,Donut Chart,2.0443941193584534,33,,4,0.12903225806451613,69,35,idlyiq3t,31,18385
1440111030125,1440111036503,186.2857112288475,Donut Angle Chart,1.6438561897747246,30,,3,0.06976744186046512,57,46,idkss6lb,43,6378
1440110826658,1440110832834,156.16842546500266,Pie Chart,0.16992500144231237,0,Arc-Length,-1,-0.01098901098901099,9,90,idkss6lb,91,6176
1440111579011,1440111659236,71.69699577614665,Donut Angle Chart,1.0874628412503393,37,,-2,-0.03508771929824561,43,55,idkss6lb,57,80225
1440110985803,1440110995534,269.2724715080112,Pie Angle Chart,1.6438561897747246,22,,3,0.6,95,8,idkss6lb,5,9731
1440111060375,1440111579010,137.35286258161068,Donut Chart,2.0443941193584534,36,,-4,-0.05,20,76,idkss6lb,80,518635
1440111771716,1440111774836,285.52466995082796,Donut Chart,2.8328900141647417,60,,-7,-0.11290322580645161,38,55,idkss6lb,62,3120
1440111774837,1440111912834,43.25532093644142,Area Chart,0.16992500144231237,61,,1,0.011235955056179775,11,90,idkss6lb,89,137997
1440111912835,1440111917065,173.2771513145417,Donut Angle Chart,6.394462694610317,62,,84,14,94,90,idkss6lb,6,4230
1440111917066,1440111921430,104.80076101608574,Pie Angle Chart,1.0874628412503393,63,,-2,-0.0392156862745098,49,49,idkss6lb,51,4364
1440111921431,1440111930186,286.14169696345925,Donut Chart,-3,64,,0,0,33,67,idkss6lb,67,8755
1440111930186,,313.4839166421443,Pie Chart,2.0443941193584534,65,,4,0.12903225806451613,69,35,idkss6lb,31,
1440111934818,1440111940513,24.523801300674677,Pie Chart,2.0443941193584534,66,Arc-Length,4,0.04395604395604396,9,95,idkss6lb,91,5695
1440111940514,1440111944123,95.51673104055226,Pie Chart,2.0443941193584534,67,Arc-Length,-4,-0.4444444444444444,91,5,idkss6lb,9,3609
1440111944125,1440111948026,264.6607838384807,Pie Chart,4.651051691178929,68,Arc-Length,-25,-1,75,Area,idkss6lb,25,3901
1440111948027,1440111952768,57.69855581223965,Donut Chart,2.6147098441152083,69,Arc-Length,-6,-0.09836065573770492,39,55,idkss6lb,61,4741
1440111041043,1440111046421,149.54176096245646,Arc-Length Chart,3.9188632372745946,32,,15,0.2727272727272727,45,70,idkss6lb,55,5378
1440111682878,1440111691898,46.3530142698437,Pie Chart,2.6147098441152083,42,,6,0.42857142857142855,86,20,idkss6lb,14,9020
1440111000450,1440111004827,314.38160992227495,Arc-Length Chart,0.16992500144231237,24,,1,0.02702702702702703,63,38,idkss6lb,37,4377
1440111004828,1440111011325,151.3613596558571,Donut Angle Chart,2.357552004618084,25,,5,1.6666666666666667,97,8,idkss6lb,3,6497
1440111011326,1440111017657,282.81651894561946,Pie Angle Chart,2.6147098441152083,26,,-6,-0.09836065573770492,39,55,idkss6lb,61,6331
1440111017658,1440111021001,166.03887082077563,Pie Chart,0.16992500144231237,27,,-1,-0.017857142857142856,44,55,idkss6lb,56,3343
1440110933379,1440110939625,114.7095226496458,Pie Angle Chart,3.0223678130284544,20,,-8,-0.0975609756097561,18,74,idkss6lb,82,6246
1440110939626,1440110985802,39.56916972063482,Pie Chart,1.0874628412503393,21,,-2,-0.03225806451612903,38,60,idkss6lb,62,46176
1440111715821,1440111718870,185.12040289118886,Donut Angle Chart,3.3398500028846247,48,,10,0.7692307692307693,87,23,idkss6lb,13,3049
1440111718871,1440111723542,161.36713880114257,Area Chart,1.6438561897747246,49,,-3,-0.036585365853658534,18,79,idkss6lb,82,4671
1440111706201,1440111709933,39.25830077379942,Area Chart,2.6147098441152083,46,,-6,-0.14634146341463414,59,35,idkss6lb,41,3732
1440110995535,1440111000449,338.33314223214984,Pie Chart,1.6438561897747246,23,,3,0.03260869565217391,8,95,idkss6lb,92,4914
1440111697518,1440111702298,279.78421015664935,Donut Chart,2.0443941193584534,44,,4,0.043478260869565216,8,96,idkss6lb,92,4780
1440111702299,1440111706201,218.85357655584812,Donut Chart,0.16992500144231237,45,,-1,-0.05263157894736842,81,18,idkss6lb,19,3902
1440111021002,1440111024512,313.6862069182098,Arc-Length Chart,2.357552004618084,28,,5,0.3125,84,21,idkss6lb,16,3510
1440111024513,1440111030124,125.65840353257954,Pie Chart,1.0874628412503393,29,,-2,-0.08,75,23,idkss6lb,25,5611
1440111670925,1440111676109,228.69991882704198,Pie Angle Chart,2.8328900141647417,40,,7,0.18421052631578946,62,45,idkss6lb,38,5184
1440111676110,1440111682877,40.45194782316685,Pie Angle Chart,3.0223678130284544,41,,8,0.09090909090909091,12,96,idkss6lb,88,6767
1440110832834,1440110836942,196.3978902529925,Pie Chart,2.0443941193584534,1,Arc-Length,-4,-0.4444444444444444,91,5,idkss6lb,9,4108
1440111056010,1440111060374,261.093552717939,Area Chart,1.6438561897747246,35,,3,0.06382978723404255,53,50,idkss6lb,47,4364
1440110845319,1440110850244,130.64321061596274,Donut Chart,2.0443941193584534,3,Arc-Length,4,0.06557377049180328,39,65,idkss6lb,61,4925
1440110836942,1440110845319,122.58121367543936,Pie Chart,4.651051691178929,2,Arc-Length,-25,-1,75,Area,idkss6lb,25,8377
1440110853491,,315.7068191561848,Donut Chart,4.651051691178929,5,Arc-Length,-25,-1,75,Area,idkss6lb,25,
1440110850245,1440110853491,324.57967889495194,Donut Chart,3.0223678130284544,4,Arc-Length,8,0.21621621621621623,63,45,idkss6lb,37,3246
1440110869173,1440110876706,138.28147494234145,Arc-Length Chart,-3,7,,0,0,79,21,idkss6lb,21,7533
1440110861069,1440110869172,256.6362203937024,Pie Chart,4.651051691178929,6,,-25,-1,75,,idkss6lb,25,8103
1440110881784,1440110885902,63.84933608584106,Pie Chart,4.651051691178929,9,,-25,-1,75,,idkss6lb,25,4118
1440111036504,1440111041042,298.3310408424586,Area Chart,1.0874628412503393,31,,-2,-0.030303030303030304,34,64,idkss6lb,66,4538
1440111691899,1440111697517,165.40196486748755,Donut Angle Chart,1.0874628412503393,43,,2,0.13333333333333333,85,17,idkss6lb,15,5618
1440111667137,1440111670924,273.9150260388851,Arc-Length Chart,3.0223678130284544,39,,-8,-0.2222222222222222,64,28,idkss6lb,36,3787
1440111051886,1440111056009,156.55001420527697,Arc-Length Chart,2.6147098441152083,34,,6,0.08695652173913043,31,75,idkss6lb,69,4123
1440111709934,1440111715820,52.54281213507056,Pie Chart,2.0443941193584534,47,,4,0.21052631578947367,81,23,idkss6lb,19,5886
1440111659237,1440111667134,330.6842683441937,Area Chart,1.0874628412503393,38,,-2,-0.05405405405405406,63,35,idkss6lb,37,7897
1440110876707,1440110881783,248.53257193230093,Arc-Length Chart,-3,8,,0,0,27,73,idkss6lb,73,5076
1440111956710,,353.88839833438396,Donut Chart,4.651051691178929,71,Arc-Length,-25,-1,75,Area,idkss6lb,25,
1440111952769,1440111956708,268.2925916556269,Donut Chart,3.0223678130284544,70,Arc-Length,8,0.21621621621621623,63,45,idkss6lb,37,3939
1440110905403,1440110907561,0.5050516594201326,Pie Chart,4.651051691178929,15,,-25,-1,75,,idkss6lb,25,2158
1440110901670,1440110905402,59.4833062402904,Donut Angle Chart,-3,14,,0,0,18,82,idkss6lb,82,3732
1440110890635,1440110894194,173.20899269543588,Pie Angle Chart,-3,11,,0,0,23,77,idkss6lb,77,3559
1440110885903,1440110890633,310.61378041282296,Pie Angle Chart,-3,10,,0,0,82,18,idkss6lb,18,4730
1440110898036,1440110901669,59.803412379696965,Donut Angle Chart,-3,13,,0,0,92,8,idkss6lb,8,3633
1440110894194,1440110898035,330.8141929563135,Donut Chart,4.651051691178929,12,,-25,-1,75,,idkss6lb,25,3841
1440111766266,1440111771715,186.38366181403399,Area Chart,2.0443941193584534,59,,4,1,96,8,idkss6lb,4,5449
1440111762790,1440111766265,141.81505070999265,Arc-Length Chart,3.3398500028846247,58,,10,0.14285714285714285,30,80,idkss6lb,70,3475
1440110911843,,212.78195975348353,Area Chart,-3,17,,0,0,33,67,idkss6lb,67,
1440110907562,1440110911842,29.166219038888812,Area Chart,-3,16,,0,0,86,14,idkss6lb,14,4280
1440111751144,1440111756132,344.6554552204907,Donut Chart,3.0223678130284544,55,,-8,-0.25,68,24,idkss6lb,32,4988
1440110915955,1440110928416,226.8329720199108,Pie Angle Chart,1.6438561897747246,18,,-3,-0.039473684210526314,24,73,idkss6lb,76,12461
1440111759582,1440111762789,162.18016052618623,Arc-Length Chart,1.0874628412503393,57,,-2,-0.09090909090909091,78,20,idkss6lb,22,3207
1440111756133,1440111759582,190.05000340752304,Donut Angle Chart,4.330916878114617,56,,-20,-0.3076923076923077,35,45,idkss6lb,65,3449
1440111731891,1440111735768,40.688073076307774,Donut Chart,1.0874628412503393,51,,-2,-0.038461538461538464,48,50,idkss6lb,52,3877
1440111723543,1440111731890,242.2778472583741,Pie Angle Chart,1.6438561897747246,50,,3,0.034482758620689655,13,90,idkss6lb,87,8347
1440111742037,1440111747728,70.69285718724132,Pie Chart,2.0443941193584534,53,,4,0.046511627906976744,14,90,idkss6lb,86,5691
1440111735769,1440111742036,348.88399897143245,Donut Chart,1.0874628412503393,52,,2,0.125,84,18,idkss6lb,16,6267
1440110928417,1440110933379,180.96674306318164,Area Chart,2.8328900141647417,19,,7,0.08974358974358974,22,85,idkss6lb,78,4962
1440111747729,1440111751143,264.24040633253753,Donut Angle Chart,2.0443941193584534,54,,4,0.36363636363636365,89,15,idkss6lb,11,3414
1440111046421,1440111051885,255.5808587372303,Arc-Length Chart,0.16992500144231237,33,,-1,-0.02040816326530612,51,48,idkss6lb,49,5464
1440430390295,1440430406022,197.57589792832732,Pie Chart,0.16992500144231237,30,,-1,-0.02702702702702703,63,36,idq2u4xj,37,15727
1440430036715,1440430058904,124.42715149372816,Donut Chart,0.16992500144231237,0,Arc-Length,1,0.01098901098901099,9,92,idq2u4xj,91,22189
1440430484766,1440430492053,28.449398344382644,Donut Angle Chart,0.16992500144231237,37,,1,0.05263157894736842,81,20,idq2u4xj,19,7287
1440430311951,1440430319510,258.4112407732755,Pie Chart,1.6438561897747246,22,,3,0.2,85,18,idq2u4xj,15,7559
1440430470855,1440430484765,69.46359937079251,Donut Angle Chart,0.16992500144231237,36,,1,0.013157894736842105,24,77,idq2u4xj,76,13910
1440430741998,1440430749436,262.97120371833444,Pie Chart,0.16992500144231237,60,,-1,-0.010869565217391304,8,91,idq2u4xj,92,7438
1440430749438,1440430754076,213.44272973947227,Area Chart,-3,61,,0,0,78,22,idq2u4xj,22,4638
1440430754078,1440430760716,38.50746941752732,Arc-Length Chart,-3,62,,0,0,51,49,idq2u4xj,49,6638
1440430760717,1440430766813,261.3773266598582,Area Chart,1.0874628412503393,63,,-2,-0.05,60,38,idq2u4xj,40,6096
1440430766814,1440430774357,215.04783309996128,Pie Angle Chart,3.189824558880017,64,,9,0.8181818181818182,89,20,idq2u4xj,11,7543
1440430774359,,158.259763950482,Area Chart,1.6438561897747246,65,,3,0.6,95,8,idq2u4xj,5,
1440430780894,1440430787574,328.15563381649554,Donut Chart,0.16992500144231237,66,Arc-Length,1,0.01098901098901099,9,92,idq2u4xj,91,6680
1440430787577,1440430796147,341.23432260006666,Donut Chart,0.16992500144231237,67,Arc-Length,1,0.1111111111111111,91,10,idq2u4xj,9,8570
1440430796150,1440430802117,64.62485088966787,Donut Chart,4.651051691178929,68,Arc-Length,-25,-1,75,Angle,idq2u4xj,25,5967
1440430802119,1440430824684,261.00702616386116,Pie Chart,1.0874628412503393,69,Arc-Length,2,0.03278688524590164,39,63,idq2u4xj,61,22565
1440430413736,1440430418974,274.40174899064004,Area Chart,2.357552004618084,32,,-5,-0.2,75,20,idq2u4xj,25,5238
1440430546609,1440430557918,279.8659744486213,Arc-Length Chart,0.16992500144231237,42,,1,0.012345679012345678,19,82,idq2u4xj,81,11309
1440430329958,1440430336262,101.45293450914323,Pie Angle Chart,0.16992500144231237,24,,1,0.01639344262295082,39,62,idq2u4xj,61,6304
1440430336263,1440430343749,330.49480254761875,Donut Angle Chart,2.0443941193584534,25,,4,0.25,84,20,idq2u4xj,16,7486
1440430343751,1440430357566,55.635893158614635,Donut Angle Chart,-3,26,,0,0,8,92,idq2u4xj,92,13815
1440430357568,1440430363390,225.75103310868144,Donut Chart,0.16992500144231237,27,,-1,-0.0196078431372549,49,50,idq2u4xj,51,5822
1440430293999,1440430300997,225.40642004460096,Donut Angle Chart,0.16992500144231237,20,,-1,-0.024390243902439025,59,40,idq2u4xj,41,6998
1440430300998,1440430311950,356.24159476719797,Arc-Length Chart,-3,21,,0,0,45,55,idq2u4xj,55,10952
1440430633134,1440430641142,325.2692890819162,Area Chart,1.0874628412503393,48,,2,0.3333333333333333,94,8,idq2u4xj,6,8008
1440430641143,1440430657013,210.9734150301665,Donut Chart,1.0874628412503393,49,,2,0.023255813953488372,14,88,idq2u4xj,86,15870
1440430600247,1440430619301,88.04201792925596,Donut Angle Chart,1.6438561897747246,46,,3,0.07894736842105263,62,41,idq2u4xj,38,19054
1440430319511,1440430329957,99.91788516752422,Donut Angle Chart,-3,23,,0,0,38,62,idq2u4xj,62,10446
1440430565280,1440430579263,215.35894780419767,Arc-Length Chart,2.0443941193584534,44,,4,0.125,68,36,idq2u4xj,32,13983
1440430579264,1440430600246,315.2414273098111,Pie Chart,1.0874628412503393,45,,-2,-0.03225806451612903,38,60,idq2u4xj,62,20982
1440430363393,1440430380726,74.98574512079358,Arc-Length Chart,0.16992500144231237,28,,1,0.014492753623188406,31,70,idq2u4xj,69,17333
1440430380727,1440430390293,181.96685305796564,Arc-Length Chart,0.16992500144231237,29,,1,0.014925373134328358,33,68,idq2u4xj,67,9566
1440430516534,1440430523629,237.339993333444,Area Chart,0.16992500144231237,40,,1,0.07142857142857142,86,15,idq2u4xj,14,7095
1440430523631,1440430546607,294.68414375558496,Pie Angle Chart,1.6438561897747246,41,,-3,-0.033707865168539325,11,86,idq2u4xj,89,22976
1440430058905,1440430074655,238.6976873036474,Donut Chart,1.0874628412503393,1,Arc-Length,2,0.2222222222222222,91,11,idq2u4xj,9,15750
1440430463759,1440430470853,310.9424504265189,Pie Chart,0.16992500144231237,35,,1,0.02127659574468085,53,48,idq2u4xj,47,7094
1440430088463,1440430103261,268.99371086619794,Pie Chart,0.16992500144231237,3,Arc-Length,-1,-0.01639344262295082,39,60,idq2u4xj,61,14798
1440430074656,1440430088462,255.30753107741475,Donut Chart,4.651051691178929,2,Arc-Length,-25,-1,75,Angle,idq2u4xj,25,13806
1440430109918,,41.81419006548822,Pie Chart,4.651051691178929,5,Arc-Length,-25,-1,75,Angle,idq2u4xj,25,
1440430103263,1440430109918,26.555247735232115,Pie Chart,1.6438561897747246,4,Arc-Length,3,0.08108108108108109,63,40,idq2u4xj,37,6655
1440430137817,1440430148694,261.0055813752115,Arc-Length Chart,-3,7,,0,0,79,21,idq2u4xj,21,10877
1440430114907,1440430137816,73.09684912674129,Pie Chart,4.651051691178929,6,,-25,-1,75,,idq2u4xj,25,22909
1440430159295,1440430166582,273.68788476102054,Pie Chart,4.651051691178929,9,,-25,-1,75,,idq2u4xj,25,7287
1440430406023,1440430413733,84.61579891853034,Pie Chart,2.0443941193584534,31,,4,0.25,84,20,idq2u4xj,16,7710
1440430557921,1440430565278,300.0525937322527,Pie Angle Chart,1.6438561897747246,43,,-3,-0.036585365853658534,18,79,idq2u4xj,82,7357
1440430506662,1440430516533,206.88660750165582,Pie Angle Chart,0.16992500144231237,39,,1,0.02702702702702703,63,38,idq2u4xj,37,9871
1440430430136,1440430463758,331.9230345916003,Donut Chart,-3,34,,0,0,69,31,idq2u4xj,31,33622
1440430619302,1440430633133,188.82263428531587,Pie Chart,0.16992500144231237,47,,-1,-0.0125,20,79,idq2u4xj,80,13831
1440430492055,1440430506661,316.32640432566404,Donut Angle Chart,0.16992500144231237,38,,1,0.023255813953488372,57,44,idq2u4xj,43,14606
1440430148695,1440430159294,329.7247276827693,Arc-Length Chart,-3,8,,0,0,27,73,idq2u4xj,73,10599
1440430835431,,39.98664457350969,Pie Chart,4.651051691178929,71,Arc-Length,-25,-1,75,Angle,idq2u4xj,25,
1440430824687,1440430835428,327.39711524918675,Pie Chart,0.16992500144231237,70,Arc-Length,1,0.02702702702702703,63,38,idq2u4xj,37,10741
1440430203767,1440430209054,140.27410310693085,Pie Chart,4.651051691178929,15,,-25,-1,75,,idq2u4xj,25,5287
1440430196958,1440430203766,270.67913180217147,Donut Angle Chart,-3,14,,0,0,18,82,idq2u4xj,82,6808
1440430174662,1440430182606,334.97993462719023,Pie Angle Chart,-3,11,,0,0,23,77,idq2u4xj,77,7944
1440430166583,1440430174661,127.72533919662237,Pie Angle Chart,-3,10,,0,0,82,18,idq2u4xj,18,8078
1440430189961,1440430196957,65.9435264300555,Donut Angle Chart,-3,13,,0,0,92,8,idq2u4xj,8,6996
1440430182607,1440430189958,339.9759956728667,Donut Chart,4.651051691178929,12,,-25,-1,75,,idq2u4xj,25,7351
1440430734822,1440430741997,315.812716120854,Donut Chart,-3,59,,0,0,34,66,idq2u4xj,66,7175
1440430724094,1440430734820,50.29075887054205,Arc-Length Chart,0.16992500144231237,58,,-1,-0.05263157894736842,81,18,idq2u4xj,19,10726
1440430219832,,117.12098672054708,Area Chart,-3,17,,0,0,33,67,idq2u4xj,67,
1440430209056,1440430219831,204.54835675656796,Area Chart,-3,16,,0,0,86,14,idq2u4xj,14,10775
1440430705600,1440430713021,164.52169127762318,Pie Angle Chart,6.525520809095069,55,,92,30.666666666666668,97,95,idq2u4xj,3,7421
1440430227300,1440430245567,345.7747791800648,Donut Chart,1.0874628412503393,18,,2,0.022727272727272728,12,90,idq2u4xj,88,18267
1440430717773,1440430724093,249.3632365576923,Pie Angle Chart,1.6438561897747246,57,,3,0.05263157894736842,43,60,idq2u4xj,57,6320
1440430713023,1440430717772,327.64655431732535,Pie Chart,2.0443941193584534,56,,4,1,96,8,idq2u4xj,4,4749
1440430661470,1440430670845,248.1745864637196,Donut Chart,0.16992500144231237,51,,-1,-0.019230769230769232,48,51,idq2u4xj,52,9375
1440430657014,1440430661469,126.86162900179625,Area Chart,1.0874628412503393,50,,2,0.15384615384615385,87,15,idq2u4xj,13,4455
1440430679710,1440430695692,122.01089615933597,Donut Chart,1.6438561897747246,53,,3,0.046153846153846156,35,68,idq2u4xj,65,15982
1440430670847,1440430679708,102.99615008756518,Area Chart,1.0874628412503393,52,,-2,-0.03571428571428571,44,54,idq2u4xj,56,8861
1440430245569,1440430293998,204.25139850005507,Pie Angle Chart,2.0443941193584534,19,,4,0.1111111111111111,64,40,idq2u4xj,36,48429
1440430695695,1440430705598,244.6039597503841,Arc-Length Chart,-3,54,,0,0,22,78,idq2u4xj,78,9903
1440430418975,1440430430135,335.7195219118148,Donut Chart,0.16992500144231237,33,,1,0.011494252873563218,13,88,idq2u4xj,87,11160
1440029692866,1440029703468,219.05257634818554,Donut Chart,2.0443941193584534,30,,4,0.25,84,20,idjgbphl,16,10602
